customer_id,name,email,city,customer_type,signup_date
100926,Dakshesh Dani,daksheshdani167@gmail.com,Ahmedabad,REGULAR,9/28/2024
100927,Deepa Vala,deepavala375@gmail.com,Lucknow,REGULAR,1/28/2026
100928,Bakhshi Nanda,bakhshinanda473@gmail.com,Bengaluru,REGULAR,6/10/2024
100929,Anika Dhawan,anikadhawan466@gmail.com,Chennai,REGULAR,4/7/2023
100930,Manya Ghose,manyaghose758@gmail.com,Lucknow,REGULAR,7/2/2025
100931,Wyatt Manne,wyattmanne706@gmail.com,Chennai,REGULAR,8/9/2025
100932,Osha Reddy,oshareddy253@gmail.com,Lucknow,REGULAR,2/8/2025
100933,Waida Parsa,waidaparsa400@gmail.com,Lucknow,REGULAR,4/11/2025
100934,Ekiya Edwin,ekiyaedwin594@gmail.com,Kolkata,REGULAR,11/5/2025
100935,Chanakya Walia,chanakyawalia745@gmail.com,Hyderabad,REGULAR,11/26/2023
100936,Sai Varty,saivarty281@gmail.com,Delhi,REGULAR,9/28/2025
100937,Nicholas Morar,nicholasmorar515@gmail.com,Pune,REGULAR,6/19/2025
100938,Devika Bera,devikabera991@gmail.com,Kolkata,PREMIUM,11/11/2024
100939,Jagvi Grover,jagvigrover952@gmail.com,Chennai,REGULAR,8/8/2023
100940,Rudra Nagi,rudranagi52@gmail.com,Bengaluru,VIP,3/23/2026
100941,Ikbal Lad,ikballad451@gmail.com,Bengaluru,REGULAR,12/17/2023
100942,Lekha Sodhi,lekhasodhi404@gmail.com,Mumbai,VIP,7/31/2023
100943,Shravya Thaker,shravyathaker206@gmail.com,Kolkata,REGULAR,11/11/2025
100944,Divya Basu,divyabasu691@gmail.com,Delhi,REGULAR,2/14/2023
100945,Nisha Bose,nishabose466@gmail.com,Lucknow,REGULAR,8/13/2023
100946,Meghana Wagle,meghanawagle968@gmail.com,Jaipur,REGULAR,10/3/2025
100947,Aashi Sengupta,aashisengupta587@gmail.com,Chennai,PREMIUM,8/6/2025
100948,Dalaja Pandya,dalajapandya456@gmail.com,Chennai,REGULAR,12/2/2024
100949,Alka Kohli,alkakohli76@gmail.com,Chennai,REGULAR,1/21/2026
100950,Nitara Choudhry,nitarachoudhry780@gmail.com,Pune,PREMIUM,3/26/2026
100951,Patrick Dalal,patrickdalal421@gmail.com,Bengaluru,REGULAR,8/11/2025
100952,Harita Ratta,haritaratta797@gmail.com,Chennai,REGULAR,1/31/2024
100953,Inaya Grewal,inayagrewal236@gmail.com,Kolkata,PREMIUM,5/12/2025
100954,Odika Mani,odikamani114@gmail.com,Pune,REGULAR,1/18/2023
100955,Dominic Sachdev,dominicsachdev66@gmail.com,Pune,PREMIUM,10/12/2022
100956,Warinder Sankaran,warindersankaran504@gmail.com,Lucknow,REGULAR,2/16/2024
100957,Kevin Dora,kevindora437@gmail.com,Mumbai,VIP,5/27/2023
100958,Xiti Dash,xitidash846@gmail.com,Mumbai,REGULAR,2/8/2026
100959,Lakshmi Mani,lakshmimani204@gmail.com,Jaipur,REGULAR,1/14/2023
100960,Anvi Bhavsar,anvibhavsar561@gmail.com,Bengaluru,REGULAR,8/7/2025
100961,Tanay Kapur,tanaykapur402@gmail.com,Bengaluru,REGULAR,10/1/2023
100962,Farhan Parsa,farhanparsa533@gmail.com,Jaipur,REGULAR,8/10/2022
100963,Jairaj Nair,jairajnair264@gmail.com,Ahmedabad,PREMIUM,5/22/2023
100964,Liam Sekhon,liamsekhon273@gmail.com,Mumbai,REGULAR,8/12/2023
100965,Sanaya Bali,sanayabali559@gmail.com,Chennai,REGULAR,9/2/2022
100966,Indrajit Sule,indrajitsule736@gmail.com,Hyderabad,VIP,5/30/2023
100967,Ganga Wali,gangawali359@gmail.com,Lucknow,REGULAR,10/14/2024
100968,Sathvik Manda,sathvikmanda756@gmail.com,Lucknow,REGULAR,11/14/2025
100969,Udant Ghose,udantghose984@gmail.com,Hyderabad,REGULAR,8/17/2022
100970,Panini Prasad,paniniprasad234@gmail.com,Bengaluru,REGULAR,10/7/2022
100971,Gaurav Chowdhury,gauravchowdhury224@gmail.com,Kolkata,REGULAR,2/11/2024
100972,Upkaar Bhakta,upkaarbhakta425@gmail.com,Chennai,REGULAR,9/23/2025
100973,Zayan Bora,zayanbora218@gmail.com,Ahmedabad,PREMIUM,1/29/2025
100974,Raagini Setty,raaginisetty137@gmail.com,Delhi,PREMIUM,5/22/2026
100975,Rayaan Om,rayaanom519@gmail.com,Lucknow,PREMIUM,12/22/2024
100976,Neha Gandhi,nehagandhi178@gmail.com,Bengaluru,PREMIUM,8/23/2023
100977,Faraj Varty,farajvarty557@gmail.com,Mumbai,PREMIUM,7/31/2022
100978,Ronith Lanka,ronithlanka742@gmail.com,Delhi,REGULAR,4/26/2023
100979,Arin Babu,arinbabu216@gmail.com,Jaipur,REGULAR,10/6/2022
100980,Omisha Arya,omishaarya684@gmail.com,Chennai,REGULAR,11/8/2025
100981,Isha Gade,ishagade168@gmail.com,Mumbai,REGULAR,10/10/2024
100982,Isha Mohan,ishamohan866@gmail.com,Pune,PREMIUM,12/7/2022
100983,Isha Sama,ishasama826@gmail.com,Lucknow,PREMIUM,2/9/2026
100984,Harsh Oza,harshoza326@gmail.com,Hyderabad,REGULAR,12/9/2022
100985,Januja Sinha,janujasinha229@gmail.com,Pune,REGULAR,6/16/2024
100986,Geetika Nagar,geetikanagar43@gmail.com,Mumbai,REGULAR,6/1/2024
100987,Ikbal Wable,ikbalwable238@gmail.com,Delhi,REGULAR,10/7/2024
100988,Shaurya Pandya,shauryapandya162@gmail.com,Ahmedabad,REGULAR,7/10/2023
100989,Reyansh Mall,reyanshmall421@gmail.com,Hyderabad,REGULAR,4/18/2026
100990,Leena Dyal,leenadyal955@gmail.com,Lucknow,REGULAR,10/5/2025
100991,Krish Devi,krishdevi307@gmail.com,Jaipur,PREMIUM,7/25/2022
100992,Ladli Bala,ladlibala518@gmail.com,Delhi,REGULAR,7/20/2022
100993,Ubika Bassi,ubikabassi296@gmail.com,Kolkata,REGULAR,4/30/2023
100994,Ekiya Nigam,ekiyanigam784@gmail.com,Mumbai,REGULAR,1/4/2025
100995,Vedhika Jha,vedhikajha796@gmail.com,Pune,REGULAR,7/17/2022
100996,Isha Raja,isharaja317@gmail.com,Kolkata,REGULAR,1/13/2026
100997,Jonathan Iyengar,jonathaniyengar11@gmail.com,Mumbai,REGULAR,4/9/2024
100998,Ekansh Bhagat,ekanshbhagat61@gmail.com,Hyderabad,REGULAR,12/16/2025
100999,Mugdha Khatri,mugdhakhatri263@gmail.com,Hyderabad,REGULAR,5/19/2025
101000,Urmi Dhar,urmidhar816@gmail.com,Delhi,PREMIUM,12/26/2022
